id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,type_label_fr,type_label_ar,sector,slug
15-eph-05,Etablissement Public Hospitalier Draa El Mizane,Etablissement Public Hospitalier Draa El Mizane,المؤسسة العمومية الإستشفائية ذراع الميزان,15,1510,Draa-El-Mizan,36.536,3.833,approximate,commune_centroid,msp,"{""msp"":""4614""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-draa-el-mizane
15-eph-06,Etablissement Public Hospitalier Larbaa Nath Iraten,Etablissement Public Hospitalier Larbaa Nath Iraten,المؤسسة العمومية الإستشفائية الأربعاء ناث ايراثن,15,1521,Larbaa Nath Irathen,36.63667,4.206709,approximate,commune_centroid,msp,"{""msp"":""4616""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-larbaa-nath-iraten
15-eph-07,Etablissement Public Hospitalier Tigzirt,Etablissement Public Hospitalier Tigzirt,المؤسسة العمومية الإستشفائية تيقزيرت,15,1538,Tigzirt,36.89623,4.12142,approximate,commune_centroid,msp,"{""msp"":""4617""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-tigzirt
15-epsp-01,Etablissement Public de Santé de Proximité Azeffoune,Etablissement Public de Santé de Proximité Azeffoune,المؤسسة العمومية للصحة الجوارية أزفون,15,1537,Azeffoun,36.889531,4.424015,approximate,commune_centroid,msp,"{""msp"":""4621""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-azeffoune
15-epsp-02,Etablissement Public de Santé de Proximité Azzazga,Etablissement Public de Santé de Proximité Azzazga,المؤسسة العمومية للصحة الجوارية عزازقة,15,1518,Azazga,36.74472,4.37222,approximate,commune_centroid,msp,"{""msp"":""4623""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-azzazga
15-epsp-03,Etablissement Public de Santé de Proximité Boghni,Etablissement Public de Santé de Proximité Boghni,المؤسسة العمومية للصحة الجوارية بوغنى,15,1540,Boghni,36.54222,3.95306,approximate,commune_centroid,msp,"{""msp"":""4625""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-boghni
15-epsp-04,Etablissement Public de Santé de Proximité Draa Ben Khedda,Etablissement Public de Santé de Proximité Draa Ben Khedda,المؤسسة العمومية للصحة الجوارية ذراع بن خدة,15,1547,Draa-Ben-Khedda,36.73096,3.965251,approximate,commune_centroid,msp,"{""msp"":""4627""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-draa-ben-khedda
15-epsp-05,Etablissement Public de Santé de Proximité Ifferhounene,Etablissement Public de Santé de Proximité Ifferhounene,المؤسسة العمومية للصحة الجوارية إيفرحونن,15,1517,Iferhounene,36.51667,4.38333,approximate,commune_centroid,msp,"{""msp"":""4629""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ifferhounene
15-epsp-06,Etablissement Public de Santé de Proximité Larbaa Nath Iratene,Etablissement Public de Santé de Proximité Larbaa Nath Iratene,المؤسسة العمومية للصحة الجوارية الأربعاء نات إيراثن,15,1521,Larbaa Nath Irathen,36.63667,4.206709,approximate,commune_centroid,msp,"{""msp"":""4631""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-larbaa-nath-iratene
15-epsp-07,Etablissement Public de Santé de Proximité Ouacif,Etablissement Public de Santé de Proximité Ouacif,المؤسسة العمومية للصحة الجوارية واسيف,15,1548,Ouacif,36.5245,4.20556,approximate,commune_centroid,msp,"{""msp"":""4633""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ouacif
15-epsp-08,Etablissement Public de Santé de Proximité Ouaguenoun,Etablissement Public de Santé de Proximité Ouaguenoun,المؤسسة العمومية للصحة الجوارية واقنون,15,1524,Ouaguenoun,36.758895,4.174722,approximate,commune_centroid,msp,"{""msp"":""4635""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ouaguenoun
16-chu-01,Centre Hospitalo Universitaire Bab El Oued,Centre Hospitalo Universitaire Bab El Oued,المركز الإستشفائي الجامعي باب الواد,16,1605,Bab El Oued,36.790703,3.05,approximate,commune_centroid,msp,"{""msp"":""3781""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-bab-el-oued
16-chu-02,Centre Hospitalo Universitaire Beni Messous,Centre Hospitalo Universitaire Beni Messous,المركز الإستشفائي الجامعي لـبـنـي مـسـوس,16,1632,Beni Messous,36.73962,2.974444,approximate,commune_centroid,msp,"{""msp"":""4639""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-beni-messous
16-chu-03,Centre Hospitalo Universitaire Douera,Centre Hospitalo Universitaire Douera,المركز الجامعي الإستشفائي الدويرة,16,1648,Douira,36.668583,2.939576,exact,osm_point,msp,"{""osm"":""node/4218102291"",""msp"":""4651""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-douera
16-chu-04,Centre Hospitalo Universitaire Mustapha Bacha,Centre Hospitalo Universitaire Mustapha Bacha,المركز الإستشفائي الجامعي مصطفى باشا,16,,,,,approximate,none,msp,"{""msp"":""3777""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-mustapha-bacha
16-chu-05,Centre Hospitalo Universitaire Nafissa Hamoud,Centre Hospitalo Universitaire Nafissa Hamoud,المركز الإستشفائي الجامعي نفيسة حمود,16,,,,,approximate,none,msp,"{""msp"":""3779""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-nafissa-hamoud
16-ehs-01,Etablissement Hospitalier Spécialisé Anti Cancéreux Pierre et Marie Curie,Etablissement Hospitalier Spécialisé Anti Cancéreux Pierre et Marie Curie,المؤسسة الإستشفائية المتخصصة في مكافحة السرطان مركز بيار و ماري كوري,16,,,,,approximate,none,msp,"{""msp"":""4656""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-anti-cancereux-pierre-et-marie-curie
16-ehs-02,Etablissement Hospitalier Spécialisé Ben Aknoun,Etablissement Hospitalier Spécialisé Ben Aknoun,المؤسسة الإستشفائية المتخصصة في التجهيز الحركي بن عكنون,16,1622,Ben Aknoun,36.758895,3.010066,approximate,commune_centroid,msp,"{""msp"":""4658""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-ben-aknoun
16-ehs-03,Etablissement Hospitalier Spécialisé Chirurgie Cardiaque Clinique Mohamed Abderrahmani,Etablissement Hospitalier Spécialisé Chirurgie Cardiaque Clinique Mohamed Abderrahmani,,16,,Mohamed Belouzdad,36.75354,3.06228,approximate,commune_centroid,msp,"{""msp"":""4660""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-chirurgie-cardiaque-clinique-mohamed-abderrahmani
16-ehs-04,Etablissement Hospitalier Spécialisé Cnms Dr Maouche Mohand Amokrane,Etablissement Hospitalier Spécialisé Cnms Dr Maouche Mohand Amokrane,,16,,,,,approximate,none,msp,"{""msp"":""4668""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-cnms-dr-maouche-mohand-amokrane
16-ehs-05,Etablissement Hospitalier Spécialisé des Brules et Chirurgie Réparatrice Claudine et Pierre Chaulet,Etablissement Hospitalier Spécialisé des Brules et Chirurgie Réparatrice Claudine et Pierre Chaulet,المؤسسة الإستشفائية االمتخصصة في الحروق و الجراحة الترقيعية كلودين و بيار شولي,16,,,,,approximate,none,msp,"{""msp"":""4662""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-des-brules-et-chirurgie-reparatrice-claudine-et-pierre-chaulet
16-ehs-06,Etablissement Hospitalier Spécialisé des Urgences Medico Chirurgicales Salim Zemirli,Etablissement Hospitalier Spécialisé des Urgences Medico Chirurgicales Salim Zemirli,,16,,,,,approximate,none,msp,"{""msp"":""4666""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-des-urgences-medico-chirurgicales-salim-zemirli
16-ehs-07,Etablissement Hospitalier Spécialisé en Maladies Infectieuses Dr El Hadi Flici,Etablissement Hospitalier Spécialisé en Maladies Infectieuses Dr El Hadi Flici,المؤسسة الإستشفائية المتخصصة فى الامراض المعدية مستشفى الدكتور الهادي فليسي,16,,,,,approximate,none,msp,"{""msp"":""4664""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-maladies-infectieuses-dr-el-hadi-flici
16-ehs-08,Etablissement Hospitalier Spécialisé en Psychiatrie Cheraga,Etablissement Hospitalier Spécialisé en Psychiatrie Cheraga,المؤسسة الاستشفائية المتخصصة في الأمراض العقلية الشراقة,16,1652,Cheraga,36.765012,2.954043,exact,osm_point,msp,"{""osm"":""way/246408116"",""msp"":""4643""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-psychiatrie-cheraga
16-ehs-09,Etablissement Hospitalier Spécialisé Neuro Chirurgical Ali Ait Idir,Etablissement Hospitalier Spécialisé Neuro Chirurgical Ali Ait Idir,المؤسسة الإستشفائية المتخصصة في جراحة الاعصاب علي أيت إدير,16,,,,,approximate,none,msp,"{""msp"":""4670""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-neuro-chirurgical-ali-ait-idir
16-ehs-10,Etablissement Hospitalier Spécialisé Psychiatrique Drid Hocine,Etablissement Hospitalier Spécialisé Psychiatrique Drid Hocine,المؤسسة الإستشفائية المتخصصة مستشفى الامراض العقلية دريد حسين,16,,,,,approximate,none,msp,"{""msp"":""4672""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-psychiatrique-drid-hocine
16-ehs-11,Etablissement Hospitalier Spécialisé Reeducation Readaptation Azur Plage (staoueli),Etablissement Hospitalier Spécialisé Reeducation Readaptation Azur Plage (staoueli),المؤسسة الإستشفائية المتخصصة مستشفى اعادة التربية و التكييف الوظيفي الشاطئ الأزرق – سطاوالي,16,1645,Staoueli,36.731908,2.887198,exact,osm_point,msp,"{""osm"":""way/245965240"",""msp"":""4674""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-reeducation-readaptation-azur-plage-staoueli
16-ehs-12,Etablissement Hospitalier Spécialisé Rééducation Réadaptation Fonctionnelle Kasdi Merbah Tixeraine,Etablissement Hospitalier Spécialisé Rééducation Réadaptation Fonctionnelle Kasdi Merbah Tixeraine,المؤسسة الإستشفائية المتخصصة قاصدي مرباح تقصراين,16,,,,,approximate,none,msp,"{""msp"":""4676""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-reeducation-readaptation-fonctionnelle-kasdi-merbah-tixeraine
16-ehs-13,المؤسسة الإستشفائية المتخصصة في جراحة القلب عيادة عبد الرحماني محمد,,المؤسسة الإستشفائية المتخصصة في جراحة القلب عيادة عبد الرحماني محمد,16,1619,Bachedjerah,36.705308,3.081607,exact,osm_point,msp,"{""osm"":""node/12912386452"",""msp"":""4661""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9-%d9%81%d9%8a-%d8%ac%d8%b1%d8%a7%d8%ad
16-ehs-14,المؤسسة الإستشفائية المتخصصة مستشفى أمراض القلب والاوعية والطب الرياضي الدكتور معوش محمد أمقران,,المؤسسة الإستشفائية المتخصصة مستشفى أمراض القلب والاوعية والطب الرياضي الدكتور معوش محمد أمقران,16,,Mohamed Belouzdad,36.75354,3.06228,approximate,commune_centroid,msp,"{""msp"":""4669""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9-%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%89-3
16-ehs-15,المؤسسة الإستشفائية المتخصصة مستشفى الاستعجلات الطبية و الجراحية سليم زميرلي,,المؤسسة الإستشفائية المتخصصة مستشفى الاستعجلات الطبية و الجراحية سليم زميرلي,16,,,,,approximate,none,msp,"{""msp"":""4667""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9-%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%89-2
